No.,구분,년월,주차,사번,이름,직급,사업장,부서명,월,화,수,목,금,토,일,주확정근무시간,평일확정근무시간,법정휴게시간,비업무_기타,비업무,비업무(중식)
164,"선택적 근로시간제,탄력적 근로시간제",202605,4주차(05월 25일~05월 31일),00100163,류나윤,S6(차장),구미,기구설계팀,486,532,523,547,535,0,0,2622,2622,269,0,143,300
165,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100164,김채원,S6(차장),구미,해양SW2팀,515,490,502,503,500,0,0,2510,2510,205,0,277,300
166,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100165,장은서,S7(부장),구미,경영지원팀,526,526,536,548,488,0,158,2781,2623,253,0,434,300
167,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100166,전승우,전문연구원,구미,소나개발팀,501,503,527,515,553,0,0,2600,2600,181,0,197,300
168,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100167,이하은,S6(차장),판교,R&D 1팀,485,496,436,463,478,0,0,2358,2358,236,0,189,300
169,"선택적 근로시간제,탄력적 근로시간제",202605,4주차(05월 25일~05월 31일),00100168,최민준,S5(과장),구미,구매팀,452,467,506,495,501,0,0,2422,2422,220,0,304,300
170,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100169,안민재,S6(차장),구미,해양SW2팀,439,424,436,477,474,0,0,2249,2249,271,0,265,300
171,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100170,황민준,전문연구원,거제,해양SW1팀,507,538,504,508,565,0,0,2621,2621,290,0,243,300
172,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100171,권예린,S4(대리),판교,구매팀,465,465,442,440,505,0,0,2317,2317,238,0,265,300
173,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100172,구건우,S4(대리),구미,Smart Vessel사업팀,494,521,496,510,437,0,0,2458,2458,281,0,109,300
174,"선택적 근로시간제,탄력적 근로시간제",202605,4주차(05월 25일~05월 31일),00100173,안건우,S7(부장),거제,기구설계팀,565,541,522,541,566,109,0,2843,2735,302,0,157,300
175,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100174,윤준서,S4(대리),구미,해양SW2팀,496,438,496,459,523,0,0,2411,2411,229,0,231,300
176,"선택적 근로시간제,탄력적 근로시간제",202605,4주차(05월 25일~05월 31일),00100175,서予진,책임연구원,구미,품질팀,541,529,538,496,489,0,0,2593,2593,301,0,190,300
177,"선택적 근로시간제,탄력적 근로시간제",202605,4주차(05월 25일~05월 31일),00100176,윤나윤,S5(과장),판교,R&D 1팀,511,506,485,548,515,0,0,2564,2564,203,0,212,300
178,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100177,정도윤,전문연구원,거제,구매팀,472,456,434,471,452,0,0,2285,2285,271,0,205,300
179,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100178,구서연,S3(사원),거제,Smart Vessel사업팀,517,476,454,464,453,0,0,2363,2363,189,0,119,300
180,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100179,이지훈,S3(사원),판교,해양SW1팀,530,559,560,488,554,0,0,2690,2690,281,0,184,300
181,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100180,배지훈,수석연구원,구미,품질팀,526,557,524,509,532,0,0,2648,2648,290,0,120,300
182,재량 근로시간제,202605,4주차(05월 25일~05월 31일),00100181,이유진,수석연구원,구미,구매팀,465,482,522,487,442,0,58,2456,2398,299,0,149,300
183,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100182,홍다은,전문연구원,거제,기구설계팀,491,503,527,533,577,0,0,2632,2632,255,0,145,300
184,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100183,임하은,S4(대리),거제,품질팀,539,547,505,542,545,0,0,2678,2678,198,0,163,300
185,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100184,황현우,S7(부장),서울2,품질팀,508,549,541,539,533,0,0,2669,2669,209,0,143,300
186,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100185,최성민,S6(차장),판교,소나개발팀,478,479,511,479,475,0,0,2422,2422,268,0,148,300
187,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100186,박현우,S5(과장),거제,소나개발팀,528,508,523,521,500,0,0,2579,2579,203,0,140,300
188,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100187,이민준,S3(사원),거제,소나개발팀,495,512,512,488,526,0,0,2533,2533,190,0,127,300
189,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100188,황성민,S4(대리),거제,Smart Vessel사업팀,461,487,552,495,550,0,0,2546,2546,203,0,122,300
190,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100189,조우진,책임연구원,구미,R&D 1팀,536,516,509,524,488,0,0,2573,2573,240,0,183,300
191,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100190,구재현,S5(과장),서울2,Smart Vessel사업팀,493,485,556,552,490,197,0,2774,2576,183,0,140,300
192,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100191,박서윤,S6(차장),구미,품질팀,535,515,529,500,533,0,0,2611,2611,286,0,256,300
193,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100192,송시우,수석연구원,구미,소나개발팀,520,488,518,497,511,0,0,2534,2534,209,0,87,300
194,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100193,구도윤,S4(대리),서울2,해양SW2팀,506,484,486,474,442,0,0,2392,2392,269,0,187,300
195,모성보호대상자,202605,4주차(05월 25일~05월 31일),00100194,송동현,S4(대리),거제,품질팀,533,558,472,526,456,0,0,2546,2546,290,0,125,300
196,"선택적 근로시간제,탄력적 근로시간제",202605,4주차(05월 25일~05월 31일),00100195,한다인,S3(사원),판교,경영지원팀,527,506,527,544,518,0,0,2622,2622,268,0,197,300
197,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100196,전하윤,S6(차장),거제,해양SW2팀,503,517,512,479,478,0,0,2488,2488,198,0,246,300
198,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100197,윤동현,S7(부장),판교,해양SW2팀,517,505,488,510,513,0,0,2533,2533,188,0,215,300
199,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100198,배재현,책임연구원,서울2,기구설계팀,520,529,500,570,518,0,0,2638,2638,304,0,96,300
200,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100199,신수아,S3(사원),서울2,해양SW1팀,517,566,551,577,559,0,0,2770,2770,295,0,227,300
201,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100200,김은서,S3(사원),구미,Smart Vessel사업팀,535,474,493,485,523,0,0,2509,2509,286,0,157,300
202,"선택적 근로시간제,탄력적 근로시간제",202605,4주차(05월 25일~05월 31일),00100201,권서연,수석연구원,판교,구매팀,498,489,495,511,467,0,0,2460,2460,214,0,202,300
203,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100202,신민재,S3(사원),판교,전략기획팀,471,501,542,524,487,0,0,2525,2525,181,0,160,300
204,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100203,권서윤,전문연구원,판교,전략기획팀,512,522,497,556,586,0,0,2673,2673,237,0,274,300
205,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100204,구시우,S4(대리),판교,Smart Vessel사업팀,434,519,500,476,484,0,0,2414,2414,197,0,96,300
206,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100205,안예린,S4(대리),거제,구매팀,446,468,475,485,487,0,0,2361,2361,257,0,318,300
207,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100206,최도윤,수석연구원,판교,품질팀,490,543,500,519,509,0,0,2561,2561,229,0,201,300
208,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100207,안성민,S4(대리),구미,해양SW2팀,498,515,468,473,469,0,0,2423,2423,281,0,266,300
209,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100208,김가은,S3(사원),거제,전략기획팀,528,484,542,474,500,172,0,2701,2528,216,0,148,300
210,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100209,강은서,S5(과장),판교,구매팀,476,502,517,502,485,0,0,2481,2481,310,0,197,300
211,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100210,장수아,S5(과장),판교,Smart Vessel사업팀,558,474,512,517,479,0,0,2540,2540,214,0,107,300
212,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100211,구성민,S5(과장),구미,소나개발팀,507,515,519,484,484,0,0,2509,2509,276,0,107,300
213,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100212,안우진,S6(차장),구미,Smart Vessel사업팀,525,555,497,501,525,0,0,2603,2603,210,0,213,300
214,재량 근로시간제,202605,4주차(05월 25일~05월 31일),00100213,박준서,선임연구원,거제,구매팀,504,500,491,487,509,0,0,2492,2492,211,0,206,300
215,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100214,배민재,S5(과장),판교,R&D 1팀,483,490,506,525,521,0,0,2526,2526,236,0,191,300
216,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100215,황성민,S5(과장),판교,기구설계팀,562,578,547,544,560,0,0,2790,2790,261,0,227,300
217,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100216,신예린,전문연구원,구미,해양SW2팀,470,516,482,497,489,0,0,2453,2453,307,0,280,300
218,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100217,황서윤,S5(과장),구미,기구설계팀,581,525,575,571,551,0,0,2804,2804,248,0,104,300
219,모성보호대상자,202605,4주차(05월 25일~05월 31일),00100218,서하은,S6(차장),거제,Smart Vessel사업팀,509,472,494,502,461,0,0,2438,2438,250,0,196,300
220,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100219,오민준,S3(사원),서울2,전략기획팀,533,556,545,516,536,0,0,2687,2687,222,0,160,300
221,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100220,최하윤,S6(차장),서울2,해양SW2팀,496,470,441,511,524,0,0,2442,2442,264,0,205,300
222,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100221,서시우,수석연구원,판교,해양SW1팀,527,593,535,559,560,0,0,2775,2775,189,0,201,300
223,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100222,송나윤,S6(차장),서울2,전략기획팀,500,514,501,516,517,0,0,2548,2548,198,0,177,300
224,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100223,최소율,S3(사원),거제,해양SW2팀,494,511,521,503,484,0,0,2514,2514,236,0,237,300
225,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100224,황다인,S4(대리),판교,해양SW2팀,490,550,500,499,484,0,0,2523,2523,306,0,293,300
226,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100225,김시우,수석연구원,구미,경영지원팀,469,482,528,518,507,0,0,2505,2505,194,0,357,300
227,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100226,권가은,전문연구원,판교,경영지원팀,532,550,460,546,560,0,0,2648,2648,278,0,259,300
228,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100227,김도윤,S5(과장),구미,Smart Vessel사업팀,528,452,512,511,467,220,0,2690,2470,299,0,197,300
229,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100228,정도윤,S7(부장),판교,품질팀,529,467,500,526,487,0,0,2508,2508,210,0,191,300
230,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100229,오윤서,S4(대리),거제,구매팀,496,447,442,481,462,0,0,2328,2328,311,0,282,300
231,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100230,한서윤,S5(과장),거제,R&D 1팀,506,482,485,479,506,0,0,2458,2458,289,0,178,300
232,재량 근로시간제,202605,4주차(05월 25일~05월 31일),00100231,서윤서,S4(대리),판교,소나개발팀,495,534,465,542,549,0,0,2585,2585,266,0,119,300
233,재량 근로시간제,202605,4주차(05월 25일~05월 31일),00100232,황소율,S5(과장),판교,기구설계팀,504,521,507,565,539,0,0,2636,2636,213,0,85,300
234,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100233,박도윤,S4(대리),판교,품질팀,457,546,511,505,513,0,0,2531,2531,206,0,200,300
235,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100234,임재현,S5(과장),판교,R&D 1팀,505,429,473,517,507,0,0,2431,2431,221,0,209,300
236,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100235,이태윤,S3(사원),판교,해양SW2팀,470,512,506,500,461,0,0,2449,2449,296,0,317,300
237,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100236,홍다인,S6(차장),판교,전략기획팀,494,527,545,500,547,184,0,2797,2612,275,0,151,300
238,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100237,최민준,S6(차장),구미,해양SW1팀,572,491,529,541,513,0,0,2645,2645,286,0,128,300
239,재량 근로시간제,202605,4주차(05월 25일~05월 31일),00100238,임예린,S4(대리),판교,해양SW1팀,574,547,521,574,563,0,0,2780,2780,277,0,152,300
240,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100239,이하람,S5(과장),구미,품질팀,513,484,520,557,567,0,0,2641,2641,285,0,139,300
241,모성보호대상자,202605,4주차(05월 25일~05월 31일),00100240,구은서,S6(차장),판교,소나개발팀,484,510,538,506,538,166,0,2742,2576,299,0,164,300
242,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100241,배하윤,S5(과장),거제,소나개발팀,509,544,504,538,543,0,0,2638,2638,259,0,158,300
243,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100242,정민준,S5(과장),거제,구매팀,446,485,461,473,493,0,0,2357,2357,211,0,183,300
244,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100243,박다은,S5(과장),판교,소나개발팀,500,514,529,512,490,0,0,2546,2546,279,0,198,300
245,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100244,권예린,수석연구원,거제,해양SW1팀,532,584,545,535,563,0,0,2758,2758,285,0,243,300
246,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100245,박현우,책임연구원,판교,품질팀,516,492,533,547,524,0,0,2612,2612,206,0,158,300
247,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100246,이도윤,S6(차장),거제,경영지원팀,532,533,556,562,561,0,0,2744,2744,204,0,288,300
248,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100247,서나윤,S3(사원),판교,소나개발팀,528,547,515,545,511,0,0,2646,2646,199,0,117,300
249,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100248,이동현,S4(대리),구미,전략기획팀,518,478,519,550,517,0,0,2582,2582,200,0,234,300
250,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100249,최가은,S4(대리),판교,전략기획팀,533,570,525,520,501,0,0,2650,2650,233,0,156,300
251,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100250,권수아,책임연구원,거제,해양SW1팀,510,532,538,485,557,0,0,2622,2622,258,0,210,300
252,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100251,홍윤서,전문연구원,구미,전략기획팀,535,545,506,504,525,0,0,2614,2614,286,0,149,300
253,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100252,신채원,수석연구원,판교,소나개발팀,489,520,484,555,499,0,0,2547,2547,243,0,98,300
254,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100253,임민준,S4(대리),거제,구매팀,524,467,473,499,523,0,0,2487,2487,301,0,266,300
255,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100254,이현우,S4(대리),거제,기구설계팀,516,577,557,569,553,0,0,2772,2772,199,0,155,300
256,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100255,송하람,전문연구원,구미,전략기획팀,544,538,580,532,490,0,0,2683,2683,302,0,175,300
257,모성보호대상자,202605,4주차(05월 25일~05월 31일),00100256,윤나윤,S4(대리),거제,Smart Vessel사업팀,481,501,494,448,487,0,0,2410,2410,259,0,146,300
258,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100257,김태윤,S6(차장),거제,구매팀,482,487,479,512,481,0,0,2442,2442,202,0,162,300
259,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100258,서건우,S5(과장),거제,Smart Vessel사업팀,460,434,448,541,468,0,0,2351,2351,308,0,105,300
260,탄력적 근로시간제,202605,4주차(05월 25일~05월 31일),00100259,조준서,수석연구원,구미,R&D 1팀,494,491,497,497,502,0,0,2481,2481,250,0,210,300
261,선택적 근로시간제,202605,4주차(05월 25일~05월 31일),00100260,안하윤,S3(사원),구미,기구설계팀,497,553,514,525,561,0,0,2650,2650,305,0,162,300
