No.,구분,년월,주차,사번,이름,직급,사업장,부서명,월,화,수,목,금,토,일,주확정근무시간,평일확정근무시간,법정휴게시간,비업무_기타,비업무,비업무(중식)
164,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200163,장승우,전문연구원,판교,경영지원팀,481,513,482,640,533,0,0,2650,2650,275,0,137,300
165,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200164,황현우,S7(부장),구미,기구설계팀,527,572,406,928,605,82,0,3120,3038,226,0,151,300
166,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200165,김다은,수석연구원,구미,해양SW1팀,633,562,410,712,575,0,0,2891,2891,222,0,94,300
167,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200166,윤동현,S4(대리),판교,기구설계팀,791,665,340,828,496,0,0,3121,3121,214,1,146,300
168,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200167,전윤서,S3(사원),구미,Smart Vessel사업팀,487,859,589,550,587,0,0,3072,3072,240,0,134,300
169,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200168,임태윤,S6(차장),구미,구매팀,706,501,770,418,509,91,0,2995,2904,187,0,41,300
170,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200169,윤예린,S7(부장),판교,품질팀,569,588,328,356,480,235,0,2556,2321,257,0,142,300
171,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200170,임시우,S5(과장),판교,소나개발팀,742,490,615,569,622,0,0,3038,3038,184,0,91,300
172,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200171,홍시온,전문연구원,구미,전략기획팀,565,581,593,512,558,0,0,2809,2809,211,0,118,300
173,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200172,전윤서,S7(부장),구미,전략기획팀,566,604,652,364,767,66,0,3020,2954,238,0,145,300
174,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200173,안현우,S6(차장),구미,구매팀,599,577,736,394,505,253,0,3062,2810,206,0,60,300
175,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200174,서우진,전문연구원,거제,전략기획팀,523,460,559,710,783,0,0,3035,3035,214,0,64,300
176,"선택적 근로시간제,탄력적 근로시간제",202606,2주차(06월 08일~06월 14일),00200175,윤태윤,S3(사원),거제,R&D 1팀,376,406,516,569,820,0,158,2845,2687,193,0,76,300
177,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200176,강시온,S4(대리),구미,소나개발팀,492,495,635,629,347,131,163,2892,2598,203,0,168,300
178,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200177,신준서,S6(차장),서울2,경영지원팀,436,832,402,704,576,0,0,2949,2949,202,0,71,300
179,재량 근로시간제,202606,2주차(06월 08일~06월 14일),00200178,최다은,S4(대리),구미,R&D 1팀,802,720,730,449,419,0,0,3121,3121,241,1,60,300
180,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200179,홍재현,S5(과장),거제,경영지원팀,648,521,724,452,718,0,0,3063,3063,187,0,160,300
181,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200180,최지훈,S5(과장),구미,품질팀,450,367,654,885,639,0,0,2995,2995,192,0,20,300
182,재량 근로시간제,202606,2주차(06월 08일~06월 14일),00200181,최재현,S7(부장),거제,해양SW1팀,464,638,866,657,464,0,0,3089,3089,250,0,178,300
183,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200182,황윤서,전문연구원,판교,해양SW2팀,386,418,547,787,794,0,0,2933,2933,254,0,149,300
184,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200183,정승우,S6(차장),구미,Smart Vessel사업팀,365,419,755,565,397,0,0,2502,2502,298,0,31,300
185,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200184,신지민,S5(과장),서울2,Smart Vessel사업팀,784,747,519,491,432,0,0,2973,2973,226,0,160,300
186,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200185,권시온,S3(사원),거제,경영지원팀,488,488,568,565,311,82,0,2502,2420,267,0,117,300
187,재량 근로시간제,202606,2주차(06월 08일~06월 14일),00200186,이민재,S3(사원),구미,경영지원팀,651,470,614,682,586,0,0,3004,3004,214,0,80,300
188,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200187,안채원,S3(사원),구미,Smart Vessel사업팀,550,478,573,406,865,185,0,3057,2872,216,0,153,300
189,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200188,정나윤,S5(과장),서울2,품질팀,697,770,379,517,758,0,0,3120,3120,209,0,151,300
190,재량 근로시간제,202606,2주차(06월 08일~06월 14일),00200189,오지훈,S4(대리),판교,구매팀,647,316,386,430,620,0,0,2399,2399,272,0,101,300
191,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200190,한서윤,S5(과장),거제,Smart Vessel사업팀,647,401,878,386,505,0,0,2816,2816,194,0,22,300
192,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200191,강민재,수석연구원,구미,전략기획팀,634,793,477,657,474,0,0,3034,3034,187,0,94,300
193,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200192,권현우,S4(대리),거제,R&D 1팀,780,679,389,313,768,191,0,3120,2929,299,0,103,300
194,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200193,강성민,S5(과장),구미,기구설계팀,348,378,782,551,325,0,83,2468,2384,215,0,131,300
195,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200194,최채원,전문연구원,서울2,기구설계팀,436,668,764,672,413,0,0,2953,2953,299,0,146,300
196,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200195,구동현,S3(사원),거제,해양SW2팀,553,556,584,473,514,290,0,2971,2680,223,0,58,300
197,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200196,홍서윤,S7(부장),거제,Smart Vessel사업팀,844,538,680,400,412,155,0,3030,2875,239,0,65,300
198,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200197,오서윤,S6(차장),구미,전략기획팀,671,632,535,641,292,0,0,2771,2771,295,0,37,300
199,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200198,오민준,S7(부장),거제,경영지원팀,795,675,423,526,676,0,0,3095,3095,304,0,149,300
200,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200199,황민준,S7(부장),판교,구매팀,379,722,437,650,745,0,0,2933,2933,278,0,92,300
201,모성보호대상자,202606,2주차(06월 08일~06월 14일),00200200,구현우,S4(대리),구미,경영지원팀,415,681,657,501,596,0,0,2851,2851,308,0,176,300
202,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200201,한서윤,S5(과장),판교,R&D 1팀,769,676,622,522,435,0,0,3025,3025,242,0,164,300
203,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200202,김다은,S4(대리),서울2,기구설계팀,557,637,586,450,389,96,0,2714,2618,227,0,160,300
204,모성보호대상자,202606,2주차(06월 08일~06월 14일),00200203,구가은,S4(대리),구미,Smart Vessel사업팀,428,602,506,805,601,0,0,2942,2942,284,0,71,300
205,재량 근로시간제,202606,2주차(06월 08일~06월 14일),00200204,배하은,책임연구원,거제,전략기획팀,640,514,419,418,785,95,154,3027,2777,202,0,161,300
206,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200205,최지훈,S4(대리),판교,Smart Vessel사업팀,544,408,554,587,528,167,111,2899,2621,230,0,148,300
207,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200206,이지민,수석연구원,서울2,Smart Vessel사업팀,524,412,754,590,724,0,0,3005,3005,187,0,118,300
208,모성보호대상자,202606,2주차(06월 08일~06월 14일),00200207,신가은,S5(과장),판교,R&D 1팀,687,604,495,620,659,0,0,3065,3065,302,0,136,300
209,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200208,신나윤,S5(과장),구미,경영지원팀,442,867,710,383,635,0,0,3037,3037,206,0,98,300
210,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200209,구하은,S3(사원),구미,R&D 1팀,374,594,710,587,788,0,0,3053,3053,304,0,54,300
211,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200210,권하윤,S3(사원),거제,전략기획팀,448,541,424,367,649,0,0,2428,2428,190,0,178,300
212,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200211,정서윤,전문연구원,판교,기구설계팀,535,735,728,800,322,0,0,3120,3120,191,0,132,300
213,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200212,조동현,S3(사원),거제,경영지원팀,338,593,561,581,571,250,0,2893,2644,259,0,100,300
214,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200213,조다인,S3(사원),구미,기구설계팀,653,646,625,482,500,0,0,2905,2905,287,0,169,300
215,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200214,김가은,S5(과장),구미,품질팀,772,367,688,475,763,0,0,3066,3066,180,0,146,300
216,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200215,조윤서,S6(차장),구미,Smart Vessel사업팀,883,374,592,488,374,0,0,2712,2712,251,0,37,300
217,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200216,송지훈,S4(대리),거제,기구설계팀,507,622,521,430,629,233,0,2942,2708,217,0,150,300
218,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200217,강하윤,S7(부장),거제,경영지원팀,555,541,661,320,577,284,0,2939,2654,203,0,154,300
219,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200218,장하람,S3(사원),판교,기구설계팀,378,664,791,383,847,0,0,3063,3063,277,0,179,300
220,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200219,황지훈,S4(대리),판교,해양SW2팀,781,532,538,475,570,0,0,2896,2896,205,0,49,300
221,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200220,송하은,수석연구원,구미,전략기획팀,584,255,613,412,624,0,0,2488,2488,221,0,71,300
222,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200221,장하람,선임연구원,판교,품질팀,302,619,658,304,659,159,0,2701,2542,244,0,111,300
223,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200222,장다인,S6(차장),서울2,소나개발팀,698,562,423,720,622,0,0,3026,3026,241,0,43,300
224,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200223,장민재,S5(과장),구미,Smart Vessel사업팀,437,560,555,503,866,0,0,2921,2921,253,0,114,300
225,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200224,구하은,S3(사원),구미,품질팀,562,445,716,486,710,0,0,2920,2920,284,0,145,300
226,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200225,조준서,책임연구원,판교,기구설계팀,586,649,529,730,626,0,0,3120,3120,196,0,163,300
227,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200226,조서연,책임연구원,구미,소나개발팀,427,536,726,519,795,0,0,3004,3004,304,0,24,300
228,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200227,안민재,S6(차장),구미,품질팀,508,301,592,446,584,0,0,2431,2431,226,0,106,300
229,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200228,이성민,S7(부장),판교,R&D 1팀,485,589,599,682,596,0,0,2952,2952,199,0,37,300
230,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200229,구서윤,전문연구원,판교,전략기획팀,459,610,829,349,461,0,71,2779,2708,286,0,85,300
231,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200230,송건우,S3(사원),판교,품질팀,547,702,560,575,414,0,0,2798,2798,242,0,29,300
232,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200231,송유진,S5(과장),구미,R&D 1팀,406,423,554,616,443,227,0,2668,2441,233,0,91,300
233,재량 근로시간제,202606,2주차(06월 08일~06월 14일),00200232,홍도윤,S6(차장),거제,소나개발팀,484,679,643,575,659,0,0,3040,3040,193,0,85,300
234,모성보호대상자,202606,2주차(06월 08일~06월 14일),00200233,최건우,S5(과장),거제,경영지원팀,665,784,517,418,672,0,0,3056,3056,194,0,65,300
235,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200234,장다은,S3(사원),구미,구매팀,484,539,496,574,390,0,0,2484,2484,259,0,88,300
236,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200235,황성민,S5(과장),구미,소나개발팀,445,580,904,670,489,0,0,3087,3087,283,0,173,300
237,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200236,강나윤,S3(사원),판교,해양SW1팀,610,624,436,459,346,104,73,2653,2475,276,0,63,300
238,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200237,송서윤,S7(부장),거제,기구설계팀,740,346,544,682,665,85,0,3061,2976,189,0,170,300
239,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200238,조시온,S4(대리),구미,구매팀,691,439,580,322,630,145,153,2960,2663,281,0,71,300
240,"선택적 근로시간제,탄력적 근로시간제",202606,2주차(06월 08일~06월 14일),00200239,한유진,S4(대리),서울2,품질팀,475,372,322,680,569,0,0,2418,2418,221,0,44,300
241,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200240,강우진,수석연구원,구미,기구설계팀,445,396,563,785,460,0,0,2648,2648,257,0,151,300
242,모성보호대상자,202606,2주차(06월 08일~06월 14일),00200241,권다인,S7(부장),서울2,해양SW2팀,541,433,1097,446,574,0,0,3092,3092,298,0,107,300
243,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200242,구유진,S3(사원),판교,기구설계팀,556,608,434,532,557,200,203,3091,2689,245,0,140,300
244,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200243,한지훈,S6(차장),판교,기구설계팀,344,702,529,355,535,0,0,2464,2464,209,0,45,300
245,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200244,신유진,S7(부장),거제,R&D 1팀,703,596,800,530,492,0,0,3120,3120,229,0,27,300
246,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200245,안지민,S3(사원),구미,기구설계팀,727,507,611,530,673,0,0,3049,3049,271,0,47,300
247,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200246,윤건우,S4(대리),판교,품질팀,458,502,473,692,877,0,117,3120,3003,306,0,131,300
248,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200247,강수아,S6(차장),구미,기구설계팀,605,734,411,425,440,0,0,2615,2615,292,0,161,300
249,"선택적 근로시간제,탄력적 근로시간제",202606,2주차(06월 08일~06월 14일),00200248,구지훈,전문연구원,거제,기구설계팀,736,325,762,390,474,68,0,2755,2687,196,0,134,300
250,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200249,서민준,S7(부장),구미,해양SW1팀,834,395,482,510,529,0,0,2750,2750,212,0,61,300
251,모성보호대상자,202606,2주차(06월 08일~06월 14일),00200250,송민준,S3(사원),거제,Smart Vessel사업팀,407,654,826,393,565,0,67,2912,2845,201,0,163,300
252,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200251,구도윤,S7(부장),구미,소나개발팀,715,374,500,764,766,0,0,3120,3120,262,0,115,300
253,재량 근로시간제,202606,2주차(06월 08일~06월 14일),00200252,이서연,S6(차장),구미,해양SW1팀,620,405,509,406,602,188,0,2730,2542,259,0,28,300
254,"선택적 근로시간제,탄력적 근로시간제",202606,2주차(06월 08일~06월 14일),00200253,조하윤,S6(차장),거제,Smart Vessel사업팀,442,606,777,683,386,171,0,3064,2893,308,0,115,300
255,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200254,이준서,S5(과장),구미,해양SW2팀,479,548,631,536,290,0,0,2484,2484,236,0,103,300
256,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200255,권재현,S3(사원),서울2,R&D 1팀,362,651,590,507,460,247,0,2816,2570,244,0,78,300
257,모성보호대상자,202606,2주차(06월 08일~06월 14일),00200256,임은서,수석연구원,판교,구매팀,515,862,453,673,362,137,0,3002,2866,253,0,134,300
258,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200257,김채원,S4(대리),구미,Smart Vessel사업팀,748,667,502,583,352,0,0,2851,2851,283,0,87,300
259,선택적 근로시간제,202606,2주차(06월 08일~06월 14일),00200258,김다은,S5(과장),구미,소나개발팀,528,422,548,475,568,131,0,2672,2542,237,0,115,300
260,탄력적 근로시간제,202606,2주차(06월 08일~06월 14일),00200259,조승우,S3(사원),구미,소나개발팀,418,709,442,747,536,259,0,3111,2852,305,0,175,300
